# signature_gene_contribution | collection gavish (pan-cancer malignant metaprograms (Gavish)) | DRVI run drvi_epicnv_64_nomt | 05_4 - 05_8 signature interpretation
# CAVEAT: Cells are the aneuploid epithelium called by inferCNV in 05_1: a per-cohort THRESHOLD on a CNV score, not a validated clone assignment - no matched normal, no bulk WGS.
# CAVEAT: Cells no run covered (not_tested) were excluded rather than assumed normal, and 19 of the 29 cohorts of the epithelial compartment reach the 200-cell floor, so this is the tumour the call could reach in the patients with the most of it.
# CAVEAT: The CellTypist labels carried along (cell_type_01_4) come from a NORMAL breast atlas with no malignant class and are landmarks, never identities: every state reported here is a state of malignant epithelium, named by its genes and not by that label.
signature,axis,gene,detection_rate,mean_expression,share_of_mean_signal,share_of_score_variance,spearman_with_score,rank_by_variance_share
MP20_MYC,metabolic,RUVBL1,0.167001,0.125326,0.005935,0.009225,0.26996,39
MP20_MYC,metabolic,MRTO4,0.166755,0.123124,0.005831,0.009214,0.270137,40
MP20_MYC,metabolic,DDX21,0.276839,0.236644,0.011208,0.009164,0.20245,41
MP20_MYC,metabolic,PNO1,0.167791,0.122434,0.005799,0.008708,0.274529,42
MP20_MYC,metabolic,GPATCH4,0.166005,0.116962,0.005539,0.0069,0.225396,43
MP20_MYC,metabolic,NOLC1,0.226916,0.18182,0.008611,0.006294,0.163139,44
MP20_MYC,metabolic,NOP56,0.174008,0.12462,0.005902,0.005616,0.17748,45
MP20_MYC,metabolic,CMSS1,0.132892,0.093331,0.00442,0.005483,0.213921,46
MP20_MYC,metabolic,NME1,0.126893,0.094362,0.004469,0.004907,0.197936,47
MP20_MYC,metabolic,GNL3,0.175617,0.130513,0.006181,0.004639,0.1411,48
MP20_MYC,metabolic,MRPL12,0.032841,0.018731,0.000887,0.000735,0.079917,49
MP21_RESPIRATION,metabolic,RPS21,0.858738,2.090434,0.059941,0.04174,0.56785,1
MP21_RESPIRATION,metabolic,ATP5F1E,0.776983,1.594051,0.045708,0.041379,0.623472,2
MP21_RESPIRATION,metabolic,NDUFS5,0.671043,1.147148,0.032893,0.034589,0.521352,3
MP21_RESPIRATION,metabolic,COX6B1,0.739629,1.358102,0.038942,0.034204,0.497564,4
MP21_RESPIRATION,metabolic,OST4,0.72361,1.304971,0.037418,0.031645,0.495273,5
MP21_RESPIRATION,metabolic,SEC61G,0.639592,1.038936,0.02979,0.03161,0.519683,6
MP21_RESPIRATION,metabolic,ATP5MF,0.610854,0.925862,0.026548,0.029543,0.507247,7
MP21_RESPIRATION,metabolic,NDUFB2,0.658732,1.044447,0.029948,0.028579,0.468596,8
MP21_RESPIRATION,metabolic,SNRPD2,0.674015,1.090161,0.031259,0.027273,0.459737,9
MP21_RESPIRATION,metabolic,UBL5,0.659101,1.023538,0.029349,0.026584,0.45923,10
MP21_RESPIRATION,metabolic,LGALS1,0.552874,1.147175,0.032894,0.026525,0.324363,11
MP21_RESPIRATION,metabolic,SNRPG,0.57256,0.802262,0.023004,0.026245,0.481903,12
MP21_RESPIRATION,metabolic,SEM1,0.598653,0.885979,0.025404,0.026006,0.47313,13
MP21_RESPIRATION,metabolic,COX7B,0.573732,0.802057,0.022998,0.025862,0.472396,14
MP21_RESPIRATION,metabolic,TMEM258,0.59549,0.857817,0.024597,0.025651,0.453308,15
MP21_RESPIRATION,metabolic,RPS29,0.522964,0.743508,0.021319,0.025589,0.46908,16
MP21_RESPIRATION,metabolic,NHP2,0.556787,0.748782,0.02147,0.025297,0.411941,17
MP21_RESPIRATION,metabolic,UQCR10,0.648003,0.987503,0.028315,0.024963,0.438629,18
MP21_RESPIRATION,metabolic,APRT,0.613813,0.895608,0.02568,0.024605,0.393917,19
MP21_RESPIRATION,metabolic,ROMO1,0.528213,0.716434,0.020543,0.023696,0.488155,20
MP21_RESPIRATION,metabolic,ATOX1,0.51852,0.682029,0.019556,0.023658,0.429561,21
MP21_RESPIRATION,metabolic,NDUFS6,0.507464,0.642001,0.018409,0.023369,0.445348,22
MP21_RESPIRATION,metabolic,NDUFB4,0.602157,0.857395,0.024585,0.023347,0.408839,23
MP21_RESPIRATION,metabolic,PFDN2,0.512426,0.694048,0.019901,0.023254,0.432224,24
MP21_RESPIRATION,metabolic,NDUFA1,0.513817,0.658722,0.018888,0.022537,0.445216,25
MP21_RESPIRATION,metabolic,RPL21,0.735798,1.325482,0.038007,0.022325,0.305987,26
MP21_RESPIRATION,metabolic,ATP5MC1,0.529767,0.677252,0.019419,0.020676,0.407065,27
MP21_RESPIRATION,metabolic,ATP5ME,0.414393,0.493451,0.014149,0.02011,0.447472,28
MP21_RESPIRATION,metabolic,NDUFAB1,0.555737,0.742773,0.021298,0.020075,0.359559,29
MP21_RESPIRATION,metabolic,NDUFA3,0.404551,0.482998,0.013849,0.018465,0.43878,30
MP21_RESPIRATION,metabolic,LSM7,0.488678,0.58612,0.016806,0.018348,0.401519,31
MP21_RESPIRATION,metabolic,NDUFC1,0.481371,0.581341,0.016669,0.015828,0.350775,32
MP21_RESPIRATION,metabolic,NEDD8,0.45979,0.520295,0.014919,0.015539,0.370919,33
MP21_RESPIRATION,metabolic,SNRPF,0.413221,0.450804,0.012926,0.015503,0.397339,34
MP21_RESPIRATION,metabolic,COX17,0.369174,0.381213,0.010931,0.014953,0.389584,35
MP21_RESPIRATION,metabolic,PSMB3,0.467452,0.564701,0.016192,0.01479,0.285811,36
MP21_RESPIRATION,metabolic,NDUFB1,0.328644,0.347101,0.009953,0.014669,0.409859,37
MP21_RESPIRATION,metabolic,NOP10,0.444726,0.490447,0.014063,0.014594,0.36345,38
MP21_RESPIRATION,metabolic,TIMM8B,0.351928,0.351205,0.01007,0.013861,0.366863,39
MP21_RESPIRATION,metabolic,SLIRP,0.35111,0.35442,0.010163,0.013399,0.380678,40
MP21_RESPIRATION,metabolic,NDUFA12,0.405082,0.416109,0.011931,0.012449,0.31576,41
MP21_RESPIRATION,metabolic,COPS9,0.413957,0.463319,0.013285,0.011971,0.309034,42
MP21_RESPIRATION,metabolic,PET100,0.302551,0.294799,0.008453,0.010425,0.334599,43
MP21_RESPIRATION,metabolic,COA3,0.4253,0.448639,0.012864,0.009085,0.224079,44
MP21_RESPIRATION,metabolic,NME1,0.126893,0.094362,0.002706,0.003157,0.211758,45
MP21_RESPIRATION,metabolic,NDUFA7,0.068954,0.042211,0.00121,0.001601,0.175569,46
MP21_RESPIRATION,metabolic,NDUFB8,0.043434,0.027016,0.000775,0.000428,0.075773,47
MP22_SECRETED_1,secreted,TM4SF1,0.657819,1.264328,0.119086,0.078219,0.481169,1
MP22_SECRETED_1,secreted,CDKN1A,0.412948,0.604551,0.056942,0.066989,0.528941,2
MP22_SECRETED_1,secreted,IER3,0.484247,0.767415,0.072282,0.062629,0.461181,3
MP22_SECRETED_1,secreted,ANXA1,0.368751,0.67369,0.063454,0.05663,0.346937,4
MP22_SECRETED_1,secreted,AREG,0.247625,0.404638,0.038113,0.048104,0.407252,5
MP22_SECRETED_1,secreted,CXCL2,0.201301,0.316149,0.029778,0.043408,0.404404,6
MP22_SECRETED_1,secreted,PHLDA2,0.321296,0.404903,0.038138,0.03978,0.360334,7
MP22_SECRETED_1,secreted,TNFRSF12A,0.359072,0.438669,0.041318,0.039465,0.365515,8
MP22_SECRETED_1,secreted,MAFF,0.245784,0.263446,0.024814,0.036261,0.430701,9
MP22_SECRETED_1,secreted,ICAM1,0.212807,0.242568,0.022847,0.030674,0.357034,10
MP22_SECRETED_1,secreted,MYC,0.301569,0.342121,0.032224,0.029943,0.328144,11
MP22_SECRETED_1,secreted,CSRNP1,0.231879,0.222958,0.021,0.028469,0.410472,12
MP22_SECRETED_1,secreted,ERRFI1,0.270827,0.258767,0.024373,0.026427,0.359314,13
MP22_SECRETED_1,secreted,FHL2,0.27763,0.278363,0.026219,0.025168,0.300254,14
MP22_SECRETED_1,secreted,NAMPT,0.352924,0.345973,0.032587,0.024434,0.287866,15
MP22_SECRETED_1,secreted,EMP1,0.213284,0.199237,0.018766,0.024393,0.34465,16
MP22_SECRETED_1,secreted,MIDN,0.234046,0.209268,0.019711,0.021625,0.30475,17
MP22_SECRETED_1,secreted,PHLDA1,0.228975,0.249479,0.023498,0.0214,0.258145,18
MP22_SECRETED_1,secreted,TRIB1,0.203904,0.176532,0.016627,0.020684,0.308928,19
MP22_SECRETED_1,secreted,ZC3H12A,0.198751,0.164077,0.015454,0.019838,0.32948,20
MP22_SECRETED_1,secreted,PIM3,0.264706,0.22748,0.021426,0.019823,0.273921,21
MP22_SECRETED_1,secreted,NCOA7,0.237973,0.226292,0.021314,0.018609,0.234158,22
MP22_SECRETED_1,secreted,MYADM,0.204054,0.169126,0.01593,0.016485,0.274541,23
MP22_SECRETED_1,secreted,PLAUR,0.137186,0.128215,0.012076,0.01628,0.256212,24
MP22_SECRETED_1,secreted,ARID5B,0.226944,0.190441,0.017938,0.014014,0.225871,25
MP22_SECRETED_1,secreted,DDX21,0.276839,0.236644,0.022289,0.013451,0.198948,26
MP22_SECRETED_1,secreted,CCL2,0.076357,0.111679,0.010519,0.013316,0.209203,27
MP22_SECRETED_1,secreted,GEM,0.153313,0.162438,0.0153,0.012129,0.166208,28
MP22_SECRETED_1,secreted,FOSL2,0.157526,0.115357,0.010865,0.011931,0.259151,29
MP22_SECRETED_1,secreted,KDM6B,0.138549,0.102152,0.009622,0.011344,0.247745,30
MP22_SECRETED_1,secreted,DUSP5,0.102164,0.079123,0.007453,0.010651,0.268748,31
MP22_SECRETED_1,secreted,FOSL1,0.081919,0.062813,0.005916,0.010108,0.261061,32
MP22_SECRETED_1,secreted,ARL5B,0.168596,0.134222,0.012642,0.009709,0.198852,33
MP22_SECRETED_1,secreted,MLF1,0.265688,0.231763,0.02183,0.008783,0.140054,34
MP22_SECRETED_1,secreted,TNFAIP3,0.082669,0.070062,0.006599,0.008305,0.2017,35
MP22_SECRETED_1,secreted,ITPKC,0.091039,0.062762,0.005912,0.007242,0.210218,36
MP22_SECRETED_1,secreted,CXCL1,0.041621,0.046799,0.004408,0.006996,0.177215,37
MP22_SECRETED_1,secreted,BIRC3,0.068286,0.055379,0.005216,0.006428,0.202245,38
MP22_SECRETED_1,secreted,CXCL8,0.039548,0.043199,0.004069,0.006282,0.173392,39
MP22_SECRETED_1,secreted,EPHA2,0.056889,0.03646,0.003434,0.005816,0.222712,40
MP22_SECRETED_1,secreted,PFKFB3,0.105994,0.076,0.007158,0.005786,0.155989,41
MP22_SECRETED_1,secreted,ZBTB43,0.100473,0.061622,0.005804,0.00496,0.142066,42
MP22_SECRETED_1,secreted,EDN1,0.060529,0.050578,0.004764,0.004677,0.151045,43
MP22_SECRETED_1,secreted,HBEGF,0.052759,0.032986,0.003107,0.004112,0.163177,44
MP22_SECRETED_1,secreted,PIM1,0.058948,0.047023,0.004429,0.003396,0.114911,45
MP22_SECRETED_1,secreted,LIF,0.016536,0.012098,0.00114,0.002534,0.146914,46
MP22_SECRETED_1,secreted,CCL20,0.012092,0.012399,0.001168,0.001589,0.076576,47
MP22_SECRETED_1,secreted,LUCAT1,0.004485,0.002973,0.00028,0.000497,0.065084,48
MP22_SECRETED_1,secreted,ARL14,0.002822,0.0017,0.00016,0.000208,0.04057,49
MP23_SECRETED_2,secreted,RARRES1,0.371614,0.890899,0.054408,0.095167,0.495315,1
MP23_SECRETED_2,secreted,KRT19,0.765817,1.860968,0.11365,0.069592,0.459798,2
MP23_SECRETED_2,secreted,SLPI,0.429948,0.789589,0.048221,0.068831,0.512236,3
MP23_SECRETED_2,secreted,CLU,0.553297,1.001873,0.061185,0.056707,0.397586,4
MP23_SECRETED_2,secreted,MMP7,0.24209,0.494479,0.030198,0.051531,0.401547,5
MP23_SECRETED_2,secreted,CLDN4,0.592041,1.043649,0.063736,0.048876,0.396606,6
MP23_SECRETED_2,secreted,LTF,0.183864,0.355312,0.021699,0.046092,0.402145,7
MP23_SECRETED_2,secreted,S100A9,0.25031,0.440074,0.026876,0.045198,0.370769,8
MP23_SECRETED_2,secreted,PDZK1IP1,0.317478,0.393085,0.024006,0.045007,0.481964,9
MP23_SECRETED_2,secreted,CD24,0.739765,1.521049,0.092891,0.043754,0.309864,10
MP23_SECRETED_2,secreted,TNFSF10,0.369801,0.49503,0.030232,0.040232,0.441996,11
MP23_SECRETED_2,secreted,MDK,0.677259,1.324748,0.080903,0.037482,0.262557,12
MP23_SECRETED_2,secreted,SAA1,0.200796,0.311254,0.019009,0.034128,0.35134,13
MP23_SECRETED_2,secreted,WFDC2,0.454078,0.872569,0.053288,0.033609,0.27342,14
MP23_SECRETED_2,secreted,ELF3,0.435551,0.56101,0.034261,0.02891,0.332974,15
MP23_SECRETED_2,secreted,CFB,0.197511,0.2009,0.012269,0.020043,0.327978,16
MP23_SECRETED_2,secreted,LCN2,0.10793,0.143726,0.008777,0.01894,0.321998,17
MP23_SECRETED_2,secreted,C3,0.146647,0.153915,0.0094,0.018746,0.35237,18
MP23_SECRETED_2,secreted,CXCL2,0.201301,0.316149,0.019307,0.018425,0.200329,19
MP23_SECRETED_2,secreted,SAA2,0.075048,0.085983,0.005251,0.015811,0.309509,20
MP23_SECRETED_2,secreted,SCGB3A1,0.126362,0.238253,0.01455,0.01541,0.173389,21
MP23_SECRETED_2,secreted,CP,0.127261,0.133537,0.008155,0.014479,0.246723,22
MP23_SECRETED_2,secreted,NCOA7,0.237973,0.226292,0.01382,0.014215,0.195221,23
MP23_SECRETED_2,secreted,CD82,0.231756,0.200689,0.012256,0.014095,0.240725,24
MP23_SECRETED_2,secreted,CTSC,0.20584,0.210014,0.012826,0.013728,0.179702,25
MP23_SECRETED_2,secreted,NDRG2,0.201873,0.218196,0.013325,0.013411,0.19171,26
MP23_SECRETED_2,secreted,PIGR,0.058171,0.076156,0.004651,0.011821,0.277266,27
MP23_SECRETED_2,secreted,TGM2,0.084114,0.075601,0.004617,0.008693,0.223861,28
MP23_SECRETED_2,secreted,AGR2,0.253882,0.368942,0.022532,0.007544,0.151346,29
MP23_SECRETED_2,secreted,IGFBP3,0.081973,0.094352,0.005762,0.006921,0.16904,30
MP23_SECRETED_2,secreted,FAM3D,0.05449,0.055527,0.003391,0.004546,0.163107,31
MP23_SECRETED_2,secreted,MUC5B,0.06177,0.045239,0.002763,0.004511,0.158414,32
MP23_SECRETED_2,secreted,TFF3,0.217892,0.42954,0.026232,0.003793,0.073575,33
MP23_SECRETED_2,secreted,CXCL1,0.041621,0.046799,0.002858,0.003254,0.096644,34
MP23_SECRETED_2,secreted,RDH10,0.096847,0.068624,0.004191,0.002987,0.071,35
MP23_SECRETED_2,secreted,TSPAN1,0.08061,0.065549,0.004003,0.00289,0.112854,36
MP23_SECRETED_2,secreted,FMO2,0.045411,0.041975,0.002563,0.002822,0.122258,37
MP23_SECRETED_2,secreted,BPIFB1,0.038294,0.035291,0.002155,0.002752,0.105839,38
MP23_SECRETED_2,secreted,KLK11,0.028697,0.027603,0.001686,0.00235,0.12548,39
MP23_SECRETED_2,secreted,KYNU,0.043093,0.036555,0.002232,0.002239,0.083773,40
MP23_SECRETED_2,secreted,PRSS23,0.161329,0.160697,0.009814,0.002002,0.047545,41
MP23_SECRETED_2,secreted,TSPAN8,0.038267,0.037179,0.002271,0.001523,0.050762,42
MP23_SECRETED_2,secreted,CXCL8,0.039548,0.043199,0.002638,0.001458,0.056679,43
MP23_SECRETED_2,secreted,SPINK1,0.009434,0.015153,0.000925,0.001343,0.065116,44
MP23_SECRETED_2,secreted,SERPINF1,0.063828,0.078529,0.004796,0.001201,0.070036,45
MP23_SECRETED_2,secreted,GSTA1,0.017682,0.017742,0.001083,0.001039,0.082408,46
MP23_SECRETED_2,secreted,MSMB,0.029392,0.023487,0.001434,0.000858,0.05325,47
MP23_SECRETED_2,secreted,VMO1,0.015364,0.010927,0.000667,0.000579,0.040535,48
MP23_SECRETED_2,secreted,AKR1C1,0.036876,0.036429,0.002225,0.000454,-0.017951,49
MP23_SECRETED_2,secreted,SCGB1A1,0.000232,0.000142,9e-06,3e-06,0.000209,50
MP24_CILIA,cilia,TUBA1A,0.377721,0.479733,0.136162,0.13052,0.307062,1
MP24_CILIA,cilia,NUCB2,0.355882,0.371916,0.105561,0.099819,0.252797,2
MP24_CILIA,cilia,IGFBP2,0.211348,0.259617,0.073687,0.079708,0.254867,3
MP24_CILIA,cilia,MLF1,0.265688,0.231763,0.065781,0.059135,0.183523,4
MP24_CILIA,cilia,IFT57,0.251237,0.197678,0.056107,0.051723,0.163051,5
MP24_CILIA,cilia,MORN2,0.231838,0.182322,0.051748,0.049183,0.169936,6
MP24_CILIA,cilia,IGFBP7,0.145815,0.19916,0.056527,0.047899,0.194586,7
MP24_CILIA,cilia,CRIP1,0.125721,0.118339,0.033588,0.045454,0.180474,8
MP24_CILIA,cilia,C12orf75,0.180702,0.147393,0.041834,0.037396,0.138375,9
MP24_CILIA,cilia,CETN2,0.185241,0.134273,0.038111,0.035177,0.128609,10
MP24_CILIA,cilia,PSENEN,0.166155,0.128658,0.036517,0.034786,0.171984,11
MP24_CILIA,cilia,DNALI1,0.094979,0.076952,0.021841,0.029721,0.234556,12
MP24_CILIA,cilia,KIF9,0.14816,0.106399,0.030199,0.029074,0.160615,13
MP24_CILIA,cilia,FAM229B,0.109934,0.078599,0.022309,0.024834,0.164036,14
MP24_CILIA,cilia,DPCD,0.122367,0.085453,0.024254,0.023928,0.138693,15
MP24_CILIA,cilia,TSPAN1,0.08061,0.065549,0.018605,0.02269,0.171149,16
MP24_CILIA,cilia,IQCG,0.106103,0.083036,0.023568,0.021669,0.117833,17
MP24_CILIA,cilia,CAPS,0.087304,0.066721,0.018937,0.018382,0.097378,18
MP24_CILIA,cilia,EFHC1,0.105135,0.076607,0.021743,0.018284,0.135178,19
MP24_CILIA,cilia,WDR54,0.078293,0.049834,0.014144,0.017424,0.133949,20
MP24_CILIA,cilia,SLC44A4,0.061579,0.047715,0.013543,0.016108,0.169841,21
MP24_CILIA,cilia,LRRC23,0.07956,0.050784,0.014414,0.013823,0.101496,22
MP24_CILIA,cilia,MRPS31,0.078947,0.051337,0.014571,0.011886,0.062189,23
MP24_CILIA,cilia,FABP6,0.025643,0.02382,0.006761,0.011334,0.13756,24
MP24_CILIA,cilia,OSCP1,0.059275,0.034314,0.009739,0.011254,0.09967,25
MP24_CILIA,cilia,SPA17,0.042248,0.025524,0.007244,0.00816,0.105831,26
MP24_CILIA,cilia,DYNLRB2,0.035759,0.02323,0.006593,0.008063,0.117591,27
MP24_CILIA,cilia,CES1,0.017341,0.02237,0.006349,0.007782,0.092004,28
MP24_CILIA,cilia,RSPH1,0.034954,0.021406,0.006076,0.007618,0.118263,29
MP24_CILIA,cilia,GSTA1,0.017682,0.017742,0.005036,0.006612,0.092191,30
MP24_CILIA,cilia,DNAH5,0.03111,0.019645,0.005576,0.005185,0.090612,31
MP24_CILIA,cilia,ZMYND10,0.016727,0.010123,0.002873,0.003563,0.085367,32
MP24_CILIA,cilia,TPPP3,0.012706,0.008271,0.002347,0.003174,0.059966,33
MP24_CILIA,cilia,LRRIQ1,0.012406,0.008292,0.002353,0.002598,0.068806,34
MP24_CILIA,cilia,CAPSL,0.002972,0.001808,0.000513,0.001573,0.069785,35
MP24_CILIA,cilia,DNAAF1,0.008357,0.00561,0.001592,0.001553,0.046902,36
MP24_CILIA,cilia,PLAC8,0.010947,0.007063,0.002005,0.001428,0.001512,37
MP24_CILIA,cilia,FOXJ1,0.007293,0.003924,0.001114,0.00127,0.040998,38
MP24_CILIA,cilia,MS4A8,0.000532,0.000269,7.6e-05,0.000208,0.0223,39
MP25_ASTROCYTES,neural,VIM,0.579949,1.261276,0.09055,0.112401,0.510414,1
MP25_ASTROCYTES,neural,MT2A,0.661691,1.272208,0.091335,0.076182,0.402206,2
MP25_ASTROCYTES,neural,CLU,0.553297,1.001873,0.071927,0.071485,0.375557,3
MP25_ASTROCYTES,neural,IFITM3,0.772416,1.8686,0.134152,0.069636,0.309488,4
MP25_ASTROCYTES,neural,MT1X,0.512481,0.787975,0.056571,0.059865,0.372665,5
MP25_ASTROCYTES,neural,APOE,0.253432,0.402402,0.02889,0.058354,0.409929,6
MP25_ASTROCYTES,neural,CD9,0.661036,1.168873,0.083917,0.046942,0.236272,7
MP25_ASTROCYTES,neural,CRYAB,0.336414,0.535339,0.038433,0.044997,0.323694,8
MP25_ASTROCYTES,neural,S100B,0.167682,0.260207,0.018681,0.044766,0.387704,9
MP25_ASTROCYTES,neural,CST3,0.528772,1.028357,0.073829,0.039096,0.185527,10
MP25_ASTROCYTES,neural,ZFP36,0.577318,1.098573,0.07887,0.03731,0.220765,11
MP25_ASTROCYTES,neural,FABP7,0.198806,0.349212,0.025071,0.036233,0.301451,12
MP25_ASTROCYTES,neural,SPARC,0.187409,0.272796,0.019585,0.034457,0.328601,13
MP25_ASTROCYTES,neural,ID3,0.198247,0.221316,0.015889,0.022136,0.223538,14
MP25_ASTROCYTES,neural,IGFBP7,0.145815,0.19916,0.014298,0.022064,0.270809,15
MP25_ASTROCYTES,neural,ITM2C,0.195602,0.174131,0.012501,0.019819,0.243549,16
MP25_ASTROCYTES,neural,SCRG1,0.074966,0.086753,0.006228,0.019483,0.273447,17
MP25_ASTROCYTES,neural,SPARCL1,0.090453,0.11213,0.00805,0.018768,0.279763,18
MP25_ASTROCYTES,neural,NDRG2,0.201873,0.218196,0.015665,0.01805,0.259091,19
MP25_ASTROCYTES,neural,PON2,0.304009,0.272677,0.019576,0.017316,0.179443,20
MP25_ASTROCYTES,neural,ID4,0.125135,0.112227,0.008057,0.015676,0.27516,21
MP25_ASTROCYTES,neural,TTYH1,0.130165,0.147801,0.010611,0.014706,0.232701,22
MP25_ASTROCYTES,neural,NTRK2,0.095824,0.085125,0.006111,0.01291,0.240238,23
MP25_ASTROCYTES,neural,GRAMD2B,0.141753,0.104606,0.00751,0.010648,0.176303,24
MP25_ASTROCYTES,neural,ID1,0.092157,0.087799,0.006303,0.010202,0.187362,25
MP25_ASTROCYTES,neural,PSAT1,0.119845,0.116294,0.008349,0.008839,0.166721,26
MP25_ASTROCYTES,neural,PLTP,0.089771,0.084546,0.00607,0.00875,0.185348,27
MP25_ASTROCYTES,neural,HEY1,0.048914,0.038415,0.002758,0.00745,0.211563,28
MP25_ASTROCYTES,neural,RAMP1,0.082042,0.069922,0.00502,0.00523,0.079417,29
MP25_ASTROCYTES,neural,AHCYL1,0.19004,0.134275,0.00964,0.00496,0.085824,30
MP25_ASTROCYTES,neural,RASSF4,0.089758,0.066664,0.004786,0.004526,0.130193,31
MP25_ASTROCYTES,neural,GJA1,0.045915,0.031744,0.002279,0.004351,0.164621,32
MP25_ASTROCYTES,neural,CPE,0.061947,0.051617,0.003706,0.003589,0.060319,33
MP25_ASTROCYTES,neural,ALDOC,0.040148,0.023605,0.001695,0.003131,0.142326,34
MP25_ASTROCYTES,neural,EDNRB,0.014901,0.011179,0.000803,0.003118,0.161767,35
MP25_ASTROCYTES,neural,MT3,0.013769,0.010841,0.000778,0.002266,0.12156,36
MP25_ASTROCYTES,neural,PLP1,0.012856,0.00951,0.000683,0.002024,0.106919,37
MP25_ASTROCYTES,neural,F3,0.04905,0.036251,0.002603,0.001588,0.049065,38
MP25_ASTROCYTES,neural,PMP2,0.006176,0.004343,0.000312,0.001306,0.106699,39
MP25_ASTROCYTES,neural,SLC1A3,0.020572,0.015125,0.001086,0.001191,0.081912,40
MP25_ASTROCYTES,neural,AGT,0.027156,0.019779,0.00142,0.001106,0.048314,41
MP25_ASTROCYTES,neural,ATP1B2,0.009829,0.00525,0.000377,0.001046,0.109189,42
MP25_ASTROCYTES,neural,GATM,0.077325,0.061606,0.004423,0.000851,0.016978,43
MP25_ASTROCYTES,neural,GFAP,0.003217,0.002089,0.00015,0.000428,0.065708,44
MP25_ASTROCYTES,neural,MLC1,0.002617,0.000873,6.3e-05,0.000303,0.067154,45
MP25_ASTROCYTES,neural,BCAN,0.006107,0.003431,0.000246,0.00029,0.032238,46
MP25_ASTROCYTES,neural,AQP4,0.001813,0.001126,8.1e-05,7.6e-05,0.022182,47
MP25_ASTROCYTES,neural,ATP1A2,0.001063,0.000806,5.8e-05,6.3e-05,0.013881,48
MP25_ASTROCYTES,neural,HEPN1,0.000191,7.8e-05,6e-06,1.3e-05,0.012224,49
MP26_NPC_GLIOMA,neural,STMN1,0.522596,0.890372,0.124287,0.148612,0.486736,1
MP26_NPC_GLIOMA,neural,CD24,0.739765,1.521049,0.212323,0.132668,0.401525,2
MP26_NPC_GLIOMA,neural,JPT1,0.526536,0.784384,0.109492,0.125204,0.439195,3
MP26_NPC_GLIOMA,neural,RBP1,0.419996,0.618438,0.086328,0.100216,0.377497,4
MP26_NPC_GLIOMA,neural,SOX4,0.494281,0.70777,0.098798,0.088593,0.344678,5
MP26_NPC_GLIOMA,neural,DDAH2,0.411217,0.43935,0.061329,0.060903,0.308004,6
MP26_NPC_GLIOMA,neural,UCHL1,0.149851,0.171859,0.02399,0.042491,0.325673,7
MP26_NPC_GLIOMA,neural,TUBB2A,0.252287,0.245594,0.034283,0.038037,0.236893,8
MP26_NPC_GLIOMA,neural,TUBB3,0.135346,0.125909,0.017576,0.035123,0.31463,9
MP26_NPC_GLIOMA,neural,CXADR,0.237918,0.206154,0.028777,0.030003,0.214942,10
MP26_NPC_GLIOMA,neural,FNBP1L,0.259185,0.214998,0.030012,0.026053,0.191159,11
MP26_NPC_GLIOMA,neural,NREP,0.127452,0.111398,0.01555,0.025329,0.272918,12
MP26_NPC_GLIOMA,neural,RND3,0.198274,0.177758,0.024813,0.021765,0.159996,13
MP26_NPC_GLIOMA,neural,BEX2,0.19871,0.178647,0.024937,0.020447,0.140854,14
MP26_NPC_GLIOMA,neural,TERF2IP,0.247543,0.194321,0.027125,0.019554,0.139397,15
MP26_NPC_GLIOMA,neural,MLLT11,0.084059,0.070579,0.009852,0.017545,0.203285,16
MP26_NPC_GLIOMA,neural,MAP1B,0.134896,0.107814,0.01505,0.016699,0.148159,17
MP26_NPC_GLIOMA,neural,RBFOX2,0.129933,0.08634,0.012052,0.011027,0.129115,18
MP26_NPC_GLIOMA,neural,ARL4D,0.109402,0.084439,0.011787,0.00724,0.0827,19
MP26_NPC_GLIOMA,neural,SOX11,0.033659,0.022709,0.00317,0.004558,0.14494,20
MP26_NPC_GLIOMA,neural,ENO2,0.053018,0.036481,0.005092,0.004443,0.075001,21
MP26_NPC_GLIOMA,neural,SYT1,0.028329,0.01879,0.002623,0.00381,0.095861,22
MP26_NPC_GLIOMA,neural,PAK3,0.028302,0.0195,0.002722,0.00347,0.1102,23
MP26_NPC_GLIOMA,neural,BASP1,0.030306,0.022187,0.003097,0.002867,0.064051,24
MP26_NPC_GLIOMA,neural,GPC2,0.024062,0.012724,0.001776,0.00285,0.097455,25
MP26_NPC_GLIOMA,neural,DLX5,0.01381,0.008928,0.001246,0.002339,0.083944,26
MP26_NPC_GLIOMA,neural,NSG1,0.019549,0.014244,0.001988,0.001885,0.056453,27
MP26_NPC_GLIOMA,neural,DCX,0.008984,0.005437,0.000759,0.001298,0.079297,28
MP26_NPC_GLIOMA,neural,MEG3,0.009557,0.009294,0.001297,0.000967,0.037503,29
MP26_NPC_GLIOMA,neural,KLHDC8A,0.007034,0.004368,0.00061,0.000694,0.032607,30
MP26_NPC_GLIOMA,neural,PKIA,0.010034,0.006428,0.000897,0.000601,0.027842,31
MP26_NPC_GLIOMA,neural,IGFBPL1,0.003299,0.001833,0.000256,0.000398,0.036247,32
MP26_NPC_GLIOMA,neural,CRMP1,0.002686,0.001798,0.000251,0.000393,0.039806,33
MP26_NPC_GLIOMA,neural,RTN1,0.017872,0.010543,0.001472,0.000384,0.003012,34
