# signature_gene_contribution | collection gavish (pan-cancer malignant metaprograms (Gavish)) | DRVI run drvi_tum_32 | 05_4 - 05_8 signature interpretation
# CAVEAT: Cells are the aneuploid epithelium called by inferCNV in 05_1: a per-cohort THRESHOLD on a CNV score, not a validated clone assignment - no matched normal, no bulk WGS.
# CAVEAT: Cells no run covered (not_tested) were excluded rather than assumed normal, and 19 of the 29 cohorts of the epithelial compartment reach the 200-cell floor, so this is the tumour the call could reach in the patients with the most of it.
# CAVEAT: The CellTypist labels carried along (cell_type_01_4) come from a NORMAL breast atlas with no malignant class and are landmarks, never identities: every state reported here is a state of malignant epithelium, named by its genes and not by that label.
signature,axis,gene,detection_rate,mean_expression,share_of_mean_signal,share_of_score_variance,spearman_with_score,rank_by_variance_share
MP20_MYC,metabolic,MYC,0.272519,0.294115,0.011782,0.009804,0.224196,39
MP20_MYC,metabolic,MRTO4,0.197088,0.148004,0.005929,0.009259,0.295525,40
MP20_MYC,metabolic,RUVBL1,0.206482,0.159649,0.006395,0.009236,0.289351,41
MP20_MYC,metabolic,DDX21,0.282245,0.238721,0.009563,0.00864,0.217741,42
MP20_MYC,metabolic,NOLC1,0.220076,0.175849,0.007044,0.007581,0.246672,43
MP20_MYC,metabolic,GPATCH4,0.199934,0.147916,0.005925,0.006831,0.215045,44
MP20_MYC,metabolic,CMSS1,0.157908,0.113625,0.004552,0.005678,0.217116,45
MP20_MYC,metabolic,NOP56,0.184267,0.136319,0.005461,0.004858,0.185177,46
MP20_MYC,metabolic,NME1,0.129918,0.10104,0.004048,0.004384,0.198944,47
MP20_MYC,metabolic,GNL3,0.168186,0.123898,0.004963,0.004251,0.160533,48
MP20_MYC,metabolic,MRPL12,0.03708,0.022303,0.000893,0.000527,0.060314,49
MP21_RESPIRATION,metabolic,ATP5F1E,0.819104,1.761386,0.045649,0.039881,0.620145,1
MP21_RESPIRATION,metabolic,RPS21,0.864141,2.047825,0.053073,0.039853,0.597992,2
MP21_RESPIRATION,metabolic,COX6B1,0.785809,1.547097,0.040095,0.033448,0.503972,3
MP21_RESPIRATION,metabolic,NDUFS5,0.745303,1.38424,0.035875,0.03227,0.431625,4
MP21_RESPIRATION,metabolic,OST4,0.751851,1.402232,0.036341,0.031822,0.511799,5
MP21_RESPIRATION,metabolic,SEC61G,0.714909,1.234594,0.031996,0.030234,0.485894,6
MP21_RESPIRATION,metabolic,UBL5,0.674928,1.071447,0.027768,0.029224,0.532539,7
MP21_RESPIRATION,metabolic,NDUFB2,0.706786,1.188485,0.030801,0.029089,0.456225,8
MP21_RESPIRATION,metabolic,ATP5MF,0.690014,1.129096,0.029262,0.029045,0.468616,9
MP21_RESPIRATION,metabolic,SNRPD2,0.685179,1.103978,0.028611,0.027307,0.493089,10
MP21_RESPIRATION,metabolic,SNRPG,0.652078,0.991035,0.025684,0.026944,0.465279,11
MP21_RESPIRATION,metabolic,NHP2,0.576149,0.787113,0.020399,0.026728,0.443028,12
MP21_RESPIRATION,metabolic,COX7B,0.641993,0.952928,0.024697,0.026642,0.486705,13
MP21_RESPIRATION,metabolic,SEM1,0.675011,1.067497,0.027666,0.025654,0.437221,14
MP21_RESPIRATION,metabolic,APRT,0.640666,0.963025,0.024958,0.02558,0.399141,15
MP21_RESPIRATION,metabolic,TMEM258,0.612373,0.876537,0.022717,0.025392,0.47489,16
MP21_RESPIRATION,metabolic,UQCR10,0.688799,1.089501,0.028236,0.024614,0.420605,17
MP21_RESPIRATION,metabolic,ATOX1,0.557223,0.761885,0.019745,0.024339,0.425798,18
MP21_RESPIRATION,metabolic,NDUFS6,0.583969,0.789794,0.020469,0.024268,0.424131,19
MP21_RESPIRATION,metabolic,NDUFB4,0.645612,0.957775,0.024822,0.02392,0.399762,20
MP21_RESPIRATION,metabolic,NDUFA1,0.560013,0.747118,0.019363,0.023688,0.472653,21
MP21_RESPIRATION,metabolic,ROMO1,0.5822,0.817543,0.021188,0.02257,0.466986,22
MP21_RESPIRATION,metabolic,ATP5MC1,0.566976,0.761017,0.019723,0.022109,0.432309,23
MP21_RESPIRATION,metabolic,PFDN2,0.633123,0.941083,0.02439,0.021758,0.324667,24
MP21_RESPIRATION,metabolic,RPS29,0.552332,0.723796,0.018758,0.021529,0.414701,25
MP21_RESPIRATION,metabolic,RPL21,0.720076,1.225252,0.031754,0.021152,0.26156,26
MP21_RESPIRATION,metabolic,NDUFAB1,0.617982,0.876884,0.022726,0.019506,0.301941,27
MP21_RESPIRATION,metabolic,LGALS1,0.692031,1.587448,0.041141,0.019364,0.121555,28
MP21_RESPIRATION,metabolic,NDUFA3,0.420977,0.5248,0.013601,0.019103,0.484397,29
MP21_RESPIRATION,metabolic,LSM7,0.501133,0.596063,0.015448,0.018231,0.416488,30
MP21_RESPIRATION,metabolic,ATP5ME,0.44076,0.505808,0.013109,0.018137,0.406724,31
MP21_RESPIRATION,metabolic,NDUFC1,0.475768,0.568529,0.014734,0.017359,0.415531,32
MP21_RESPIRATION,metabolic,NEDD8,0.489335,0.566033,0.01467,0.017326,0.411874,33
MP21_RESPIRATION,metabolic,COX17,0.406775,0.437771,0.011346,0.017097,0.428161,34
MP21_RESPIRATION,metabolic,SNRPF,0.445154,0.485111,0.012572,0.015852,0.406053,35
MP21_RESPIRATION,metabolic,NOP10,0.468253,0.515406,0.013358,0.015324,0.380881,36
MP21_RESPIRATION,metabolic,NDUFB1,0.339219,0.358303,0.009286,0.015157,0.442766,37
MP21_RESPIRATION,metabolic,PSMB3,0.527658,0.670339,0.017373,0.014338,0.213568,38
MP21_RESPIRATION,metabolic,SLIRP,0.411804,0.426209,0.011046,0.014113,0.363115,39
MP21_RESPIRATION,metabolic,COPS9,0.378122,0.402856,0.010441,0.014004,0.421502,40
MP21_RESPIRATION,metabolic,NDUFA12,0.456565,0.493179,0.012782,0.013941,0.312614,41
MP21_RESPIRATION,metabolic,TIMM8B,0.382488,0.385886,0.010001,0.01377,0.363388,42
MP21_RESPIRATION,metabolic,COA3,0.406637,0.40336,0.010454,0.012103,0.341783,43
MP21_RESPIRATION,metabolic,PET100,0.303106,0.290482,0.007528,0.01067,0.370614,44
MP21_RESPIRATION,metabolic,NME1,0.129918,0.10104,0.002619,0.003256,0.219657,45
MP21_RESPIRATION,metabolic,NDUFA7,0.071065,0.044729,0.001159,0.001774,0.198062,46
MP21_RESPIRATION,metabolic,NDUFB8,0.034814,0.021839,0.000566,0.000518,0.100106,47
MP22_SECRETED_1,secreted,ANXA1,0.465269,0.933975,0.098526,0.117805,0.571226,1
MP22_SECRETED_1,secreted,TM4SF1,0.636135,1.203858,0.126996,0.096565,0.533937,2
MP22_SECRETED_1,secreted,PHLDA2,0.357565,0.506864,0.05347,0.071443,0.472325,3
MP22_SECRETED_1,secreted,TNFRSF12A,0.416943,0.563601,0.059455,0.070621,0.506033,4
MP22_SECRETED_1,secreted,ICAM1,0.249143,0.326996,0.034495,0.057376,0.461171,5
MP22_SECRETED_1,secreted,CDKN1A,0.324657,0.37242,0.039287,0.0477,0.41695,6
MP22_SECRETED_1,secreted,IER3,0.374724,0.465072,0.049061,0.036999,0.313013,7
MP22_SECRETED_1,secreted,PHLDA1,0.273458,0.302838,0.031947,0.035329,0.340471,8
MP22_SECRETED_1,secreted,PLAUR,0.191341,0.187701,0.019801,0.034121,0.393986,9
MP22_SECRETED_1,secreted,NCOA7,0.307333,0.294784,0.031097,0.029186,0.334651,10
MP22_SECRETED_1,secreted,NAMPT,0.364583,0.351291,0.037058,0.025506,0.274487,11
MP22_SECRETED_1,secreted,MYC,0.272519,0.294115,0.031026,0.02366,0.252613,12
MP22_SECRETED_1,secreted,EMP1,0.178189,0.156498,0.016509,0.023428,0.321589,13
MP22_SECRETED_1,secreted,PIM3,0.257184,0.214729,0.022652,0.021188,0.258639,14
MP22_SECRETED_1,secreted,FHL2,0.246104,0.226618,0.023906,0.01921,0.224031,15
MP22_SECRETED_1,secreted,ERRFI1,0.218888,0.190801,0.020128,0.018719,0.268333,16
MP22_SECRETED_1,secreted,FOSL1,0.097646,0.082264,0.008678,0.017718,0.315603,17
MP22_SECRETED_1,secreted,CXCL2,0.091291,0.121405,0.012807,0.015574,0.192786,18
MP22_SECRETED_1,secreted,AREG,0.105327,0.118302,0.01248,0.015221,0.224759,19
MP22_SECRETED_1,secreted,ZC3H12A,0.160809,0.120673,0.01273,0.014454,0.246203,20
MP22_SECRETED_1,secreted,MYADM,0.178824,0.138874,0.01465,0.0144,0.221742,21
MP22_SECRETED_1,secreted,ARID5B,0.202255,0.164044,0.017305,0.014159,0.204703,22
MP22_SECRETED_1,secreted,DDX21,0.282245,0.238721,0.025183,0.01352,0.17606,23
MP22_SECRETED_1,secreted,MAFF,0.150917,0.117403,0.012385,0.013147,0.217002,24
MP22_SECRETED_1,secreted,CSRNP1,0.142932,0.107269,0.011316,0.01281,0.249087,25
MP22_SECRETED_1,secreted,MLF1,0.322668,0.296772,0.031307,0.01211,0.14317,26
MP22_SECRETED_1,secreted,TRIB1,0.164871,0.127245,0.013423,0.011709,0.183748,27
MP22_SECRETED_1,secreted,GEM,0.171806,0.172816,0.01823,0.010117,0.114552,28
MP22_SECRETED_1,secreted,FOSL2,0.13456,0.094261,0.009944,0.010028,0.201696,29
MP22_SECRETED_1,secreted,MIDN,0.170093,0.131114,0.013831,0.008198,0.136961,30
MP22_SECRETED_1,secreted,TNFAIP3,0.073193,0.059082,0.006233,0.008169,0.179085,31
MP22_SECRETED_1,secreted,ARL5B,0.164677,0.137317,0.014486,0.008109,0.128899,32
MP22_SECRETED_1,secreted,BIRC3,0.064904,0.053749,0.00567,0.007912,0.220697,33
MP22_SECRETED_1,secreted,EPHA2,0.051807,0.036469,0.003847,0.007128,0.218949,34
MP22_SECRETED_1,secreted,PIM1,0.077448,0.058761,0.006199,0.007109,0.164682,35
MP22_SECRETED_1,secreted,ZBTB43,0.103752,0.065086,0.006866,0.006673,0.138892,36
MP22_SECRETED_1,secreted,KDM6B,0.099193,0.068915,0.00727,0.00573,0.130293,37
MP22_SECRETED_1,secreted,PFKFB3,0.10646,0.078412,0.008272,0.005464,0.109245,38
MP22_SECRETED_1,secreted,CXCL8,0.030172,0.03439,0.003628,0.005138,0.123767,39
MP22_SECRETED_1,secreted,ITPKC,0.075265,0.054152,0.005713,0.004798,0.134981,40
MP22_SECRETED_1,secreted,CXCL1,0.025834,0.032736,0.003453,0.004605,0.098648,41
MP22_SECRETED_1,secreted,EDN1,0.055261,0.048835,0.005152,0.004254,0.129721,42
MP22_SECRETED_1,secreted,LIF,0.014174,0.012385,0.001306,0.002855,0.140068,43
MP22_SECRETED_1,secreted,CCL20,0.014782,0.015782,0.001665,0.002773,0.106428,44
MP22_SECRETED_1,secreted,DUSP5,0.040451,0.02508,0.002646,0.002423,0.101012,45
MP22_SECRETED_1,secreted,HBEGF,0.035118,0.020894,0.002204,0.002124,0.067897,46
MP22_SECRETED_1,secreted,CCL2,0.037218,0.048879,0.005156,0.001797,0.058614,47
MP22_SECRETED_1,secreted,ARL14,0.004366,0.002646,0.000279,0.000502,0.064016,48
MP22_SECRETED_1,secreted,LUCAT1,0.00326,0.002607,0.000275,0.000414,0.051413,49
MP23_SECRETED_2,secreted,RARRES1,0.534483,1.454634,0.085708,0.126337,0.666255,1
MP23_SECRETED_2,secreted,KRT19,0.785643,1.984194,0.11691,0.07314,0.518437,2
MP23_SECRETED_2,secreted,SLPI,0.539042,1.031505,0.060777,0.068231,0.552695,3
MP23_SECRETED_2,secreted,MMP7,0.342949,0.741449,0.043686,0.060491,0.481292,4
MP23_SECRETED_2,secreted,S100A9,0.386356,0.701264,0.041319,0.059885,0.496842,5
MP23_SECRETED_2,secreted,CLU,0.51854,0.954561,0.056243,0.05406,0.398314,6
MP23_SECRETED_2,secreted,PDZK1IP1,0.37384,0.508079,0.029936,0.052845,0.580741,7
MP23_SECRETED_2,secreted,CLDN4,0.554542,0.916003,0.053971,0.048731,0.461499,8
MP23_SECRETED_2,secreted,TNFSF10,0.344026,0.476926,0.028101,0.046798,0.550621,9
MP23_SECRETED_2,secreted,CD24,0.747265,1.585557,0.093422,0.045447,0.34636,10
MP23_SECRETED_2,secreted,MDK,0.702503,1.472285,0.086748,0.034387,0.229935,11
MP23_SECRETED_2,secreted,ELF3,0.399591,0.485828,0.028625,0.028019,0.379501,12
MP23_SECRETED_2,secreted,SAA1,0.202116,0.260815,0.015367,0.026762,0.41337,13
MP23_SECRETED_2,secreted,LTF,0.160477,0.282974,0.016673,0.026256,0.308956,14
MP23_SECRETED_2,secreted,WFDC2,0.333278,0.648611,0.038216,0.024529,0.236485,15
MP23_SECRETED_2,secreted,C3,0.204741,0.218201,0.012857,0.023286,0.437035,16
MP23_SECRETED_2,secreted,CFB,0.206869,0.21671,0.012769,0.022933,0.417335,17
MP23_SECRETED_2,secreted,CP,0.163821,0.173407,0.010217,0.020075,0.359833,18
MP23_SECRETED_2,secreted,CTSC,0.286334,0.309287,0.018223,0.019684,0.266148,19
MP23_SECRETED_2,secreted,LCN2,0.142462,0.195433,0.011515,0.01904,0.338027,20
MP23_SECRETED_2,secreted,CD82,0.25699,0.224337,0.013218,0.014106,0.2556,21
MP23_SECRETED_2,secreted,NCOA7,0.307333,0.294784,0.017369,0.013014,0.205184,22
MP23_SECRETED_2,secreted,TGM2,0.103586,0.101505,0.005981,0.012923,0.330718,23
MP23_SECRETED_2,secreted,SAA2,0.069187,0.066109,0.003895,0.010154,0.311364,24
MP23_SECRETED_2,secreted,AGR2,0.135196,0.148705,0.008762,0.00915,0.218375,25
MP23_SECRETED_2,secreted,IGFBP3,0.103504,0.12272,0.007231,0.008467,0.208254,26
MP23_SECRETED_2,secreted,NDRG2,0.206178,0.222983,0.013138,0.007631,0.104449,27
MP23_SECRETED_2,secreted,MUC5B,0.089136,0.069351,0.004086,0.006206,0.235911,28
MP23_SECRETED_2,secreted,PIGR,0.036445,0.047645,0.002807,0.005709,0.198519,29
MP23_SECRETED_2,secreted,CXCL2,0.091291,0.121405,0.007153,0.004664,0.071737,30
MP23_SECRETED_2,secreted,RDH10,0.088417,0.062951,0.003709,0.003412,0.106126,31
MP23_SECRETED_2,secreted,BPIFB1,0.034345,0.035941,0.002118,0.003108,0.11526,32
MP23_SECRETED_2,secreted,FAM3D,0.057444,0.05961,0.003512,0.002933,0.117854,33
MP23_SECRETED_2,secreted,TSPAN1,0.042247,0.033193,0.001956,0.002093,0.116687,34
MP23_SECRETED_2,secreted,SERPINF1,0.058991,0.077009,0.004537,0.001891,0.094793,35
MP23_SECRETED_2,secreted,FMO2,0.036887,0.036285,0.002138,0.001888,0.109811,36
MP23_SECRETED_2,secreted,SCGB3A1,0.060566,0.10069,0.005933,0.001679,0.076749,37
MP23_SECRETED_2,secreted,KLK11,0.028155,0.027941,0.001646,0.001558,0.102626,38
MP23_SECRETED_2,secreted,TSPAN8,0.057609,0.056345,0.00332,0.001416,0.039559,39
MP23_SECRETED_2,secreted,TFF3,0.073801,0.128735,0.007585,0.00125,0.036188,40
MP23_SECRETED_2,secreted,KYNU,0.044513,0.041662,0.002455,0.001046,0.048771,41
MP23_SECRETED_2,secreted,CXCL1,0.025834,0.032736,0.001929,0.001044,0.02594,42
MP23_SECRETED_2,secreted,CXCL8,0.030172,0.03439,0.002026,0.001009,0.037636,43
MP23_SECRETED_2,secreted,MSMB,0.031499,0.023614,0.001391,0.000789,0.054762,44
MP23_SECRETED_2,secreted,GSTA1,0.023541,0.023164,0.001365,0.000697,0.070161,45
MP23_SECRETED_2,secreted,VMO1,0.020612,0.015,0.000884,0.000581,0.03593,46
MP23_SECRETED_2,secreted,PRSS23,0.102122,0.088091,0.00519,0.000329,-0.016066,47
MP23_SECRETED_2,secreted,AKR1C1,0.05783,0.055466,0.003268,0.00024,-0.037345,48
MP23_SECRETED_2,secreted,SPINK1,0.002431,0.001836,0.000108,7.7e-05,0.017493,49
MP23_SECRETED_2,secreted,SCGB1A1,0.000138,0.000124,7e-06,1e-06,0.002668,50
MP24_CILIA,cilia,TUBA1A,0.405863,0.53848,0.148552,0.144472,0.357081,1
MP24_CILIA,cilia,NUCB2,0.384422,0.416277,0.114839,0.106179,0.212723,2
MP24_CILIA,cilia,IGFBP2,0.204106,0.273135,0.07535,0.080462,0.307284,3
MP24_CILIA,cilia,MLF1,0.322668,0.296772,0.081871,0.070004,0.203308,4
MP24_CILIA,cilia,MORN2,0.267628,0.217256,0.059935,0.058036,0.214565,5
MP24_CILIA,cilia,CRIP1,0.132764,0.136543,0.037669,0.054686,0.185457,6
MP24_CILIA,cilia,IFT57,0.277492,0.225165,0.062117,0.053992,0.136419,7
MP24_CILIA,cilia,IGFBP7,0.143374,0.184398,0.05087,0.039011,0.172263,8
MP24_CILIA,cilia,CETN2,0.204216,0.150571,0.041538,0.035621,0.092244,9
MP24_CILIA,cilia,PSENEN,0.164208,0.128728,0.035512,0.032949,0.188838,10
MP24_CILIA,cilia,C12orf75,0.164926,0.131007,0.036141,0.027863,0.070112,11
MP24_CILIA,cilia,FAM229B,0.114362,0.083381,0.023003,0.027262,0.186251,12
MP24_CILIA,cilia,IQCG,0.122955,0.103875,0.028656,0.026218,0.171797,13
MP24_CILIA,cilia,DNALI1,0.048105,0.041644,0.011488,0.025941,0.261017,14
MP24_CILIA,cilia,KIF9,0.118065,0.079915,0.022046,0.023435,0.15807,15
MP24_CILIA,cilia,DPCD,0.117208,0.083258,0.022969,0.022778,0.150992,16
MP24_CILIA,cilia,CAPS,0.103863,0.08263,0.022795,0.02013,0.0676,17
MP24_CILIA,cilia,WDR54,0.082007,0.051634,0.014244,0.019421,0.154956,18
MP24_CILIA,cilia,FABP6,0.044236,0.039885,0.011003,0.018222,0.196904,19
MP24_CILIA,cilia,LRRC23,0.074796,0.048277,0.013318,0.012501,0.086405,20
MP24_CILIA,cilia,TSPAN1,0.042247,0.033193,0.009157,0.011636,0.112375,21
MP24_CILIA,cilia,EFHC1,0.067087,0.045075,0.012435,0.011431,0.109613,22
MP24_CILIA,cilia,OSCP1,0.058217,0.033557,0.009257,0.011429,0.103652,23
MP24_CILIA,cilia,SLC44A4,0.03009,0.026639,0.007349,0.010618,0.166902,24
MP24_CILIA,cilia,MRPS31,0.077089,0.049778,0.013732,0.010161,0.030677,25
MP24_CILIA,cilia,GSTA1,0.023541,0.023164,0.00639,0.008226,0.117094,26
MP24_CILIA,cilia,SPA17,0.033212,0.019014,0.005246,0.006698,0.093728,27
MP24_CILIA,cilia,RSPH1,0.023237,0.015097,0.004165,0.006548,0.128273,28
MP24_CILIA,cilia,DYNLRB2,0.012876,0.007854,0.002167,0.005014,0.131005,29
MP24_CILIA,cilia,CES1,0.010085,0.016905,0.004664,0.004529,0.087532,30
MP24_CILIA,cilia,TPPP3,0.010942,0.007052,0.001946,0.002847,0.073909,31
MP24_CILIA,cilia,CAPSL,0.005195,0.003263,0.0009,0.002726,0.095669,32
MP24_CILIA,cilia,ZMYND10,0.00793,0.004794,0.001322,0.001934,0.067435,33
MP24_CILIA,cilia,LRRIQ1,0.008096,0.006219,0.001716,0.001872,0.056791,34
MP24_CILIA,cilia,FOXJ1,0.005195,0.003169,0.000874,0.001417,0.051113,35
MP24_CILIA,cilia,PLAC8,0.014865,0.00877,0.002419,0.001332,0.004043,36
MP24_CILIA,cilia,DNAH5,0.00699,0.004557,0.001257,0.00116,0.037237,37
MP24_CILIA,cilia,DNAAF1,0.004476,0.00357,0.000985,0.000919,0.030448,38
MP24_CILIA,cilia,MS4A8,0.000718,0.000363,1e-04,0.000317,0.028758,39
MP25_ASTROCYTES,neural,VIM,0.648817,1.467238,0.103885,0.117403,0.498618,1
MP25_ASTROCYTES,neural,CLU,0.51854,0.954561,0.067586,0.076068,0.374646,2
MP25_ASTROCYTES,neural,S100B,0.220795,0.384486,0.027223,0.066825,0.443132,3
MP25_ASTROCYTES,neural,IFITM3,0.756023,2.006415,0.14206,0.063164,0.209728,4
MP25_ASTROCYTES,neural,MT2A,0.657853,1.242158,0.087949,0.062945,0.33373,5
MP25_ASTROCYTES,neural,FABP7,0.293186,0.550575,0.038982,0.059127,0.351873,6
MP25_ASTROCYTES,neural,CD9,0.659897,1.246881,0.088283,0.054579,0.20365,7
MP25_ASTROCYTES,neural,APOE,0.292275,0.456789,0.032342,0.054019,0.386405,8
MP25_ASTROCYTES,neural,CST3,0.357123,0.639923,0.045308,0.053761,0.288858,9
MP25_ASTROCYTES,neural,MT1X,0.569214,0.870749,0.061652,0.044702,0.287507,10
MP25_ASTROCYTES,neural,CRYAB,0.422137,0.711125,0.05035,0.043641,0.241986,11
MP25_ASTROCYTES,neural,PON2,0.333057,0.311435,0.022051,0.027791,0.253821,12
MP25_ASTROCYTES,neural,ITM2C,0.210185,0.198743,0.014072,0.026635,0.305563,13
MP25_ASTROCYTES,neural,SPARC,0.194463,0.27786,0.019673,0.025017,0.244089,14
MP25_ASTROCYTES,neural,ZFP36,0.470574,0.709305,0.050221,0.024864,0.201094,15
MP25_ASTROCYTES,neural,SCRG1,0.105438,0.112037,0.007933,0.024011,0.325519,16
MP25_ASTROCYTES,neural,TTYH1,0.162798,0.188094,0.013318,0.021093,0.262624,17
MP25_ASTROCYTES,neural,NDRG2,0.206178,0.222983,0.015788,0.018037,0.243041,18
MP25_ASTROCYTES,neural,IGFBP7,0.143374,0.184398,0.013056,0.01494,0.210505,19
MP25_ASTROCYTES,neural,PSAT1,0.191672,0.192468,0.013627,0.014226,0.194735,20
MP25_ASTROCYTES,neural,HEY1,0.064683,0.053771,0.003807,0.011669,0.267041,21
MP25_ASTROCYTES,neural,ID3,0.150171,0.152689,0.010811,0.010995,0.157315,22
MP25_ASTROCYTES,neural,RAMP1,0.072751,0.063824,0.004519,0.010767,0.1872,23
MP25_ASTROCYTES,neural,ID4,0.110936,0.09163,0.006488,0.007131,0.168874,24
MP25_ASTROCYTES,neural,RASSF4,0.123121,0.093113,0.006593,0.006834,0.151588,25
MP25_ASTROCYTES,neural,SPARCL1,0.051835,0.057417,0.004065,0.006322,0.168036,26
MP25_ASTROCYTES,neural,AHCYL1,0.167523,0.113482,0.008035,0.006135,0.118902,27
MP25_ASTROCYTES,neural,EDNRB,0.022602,0.015885,0.001125,0.00534,0.214976,28
MP25_ASTROCYTES,neural,GRAMD2B,0.115854,0.077914,0.005517,0.005222,0.117037,29
MP25_ASTROCYTES,neural,ID1,0.081206,0.080335,0.005688,0.005183,0.134791,30
MP25_ASTROCYTES,neural,PLTP,0.099304,0.091802,0.0065,0.004774,0.092094,31
MP25_ASTROCYTES,neural,MT3,0.023707,0.018685,0.001323,0.004429,0.173819,32
MP25_ASTROCYTES,neural,NTRK2,0.060428,0.041233,0.002919,0.004128,0.12067,33
MP25_ASTROCYTES,neural,PLP1,0.020087,0.015489,0.001097,0.003751,0.150291,34
MP25_ASTROCYTES,neural,ALDOC,0.043076,0.026334,0.001865,0.003222,0.136702,35
MP25_ASTROCYTES,neural,PMP2,0.011688,0.008194,0.00058,0.002712,0.154685,36
MP25_ASTROCYTES,neural,GJA1,0.042551,0.027759,0.001965,0.002701,0.11727,37
MP25_ASTROCYTES,neural,AGT,0.03871,0.030234,0.002141,0.001966,0.068651,38
MP25_ASTROCYTES,neural,ATP1B2,0.014423,0.007245,0.000513,0.001797,0.15194,39
MP25_ASTROCYTES,neural,SLC1A3,0.026277,0.019867,0.001407,0.000865,0.054357,40
MP25_ASTROCYTES,neural,GATM,0.05504,0.041896,0.002966,0.000796,0.030767,41
MP25_ASTROCYTES,neural,MLC1,0.004448,0.001518,0.000107,0.000602,0.09596,42
MP25_ASTROCYTES,neural,F3,0.035395,0.026534,0.001879,0.000479,0.016448,43
MP25_ASTROCYTES,neural,BCAN,0.006079,0.003851,0.000273,0.000275,0.0325,44
MP25_ASTROCYTES,neural,GFAP,0.000967,0.000489,3.5e-05,8.5e-05,0.031975,45
MP25_ASTROCYTES,neural,AQP4,0.001271,0.000936,6.6e-05,5.8e-05,0.017956,46
MP25_ASTROCYTES,neural,ATP1A2,0.00058,0.000463,3.3e-05,4.8e-05,0.019221,47
MP25_ASTROCYTES,neural,CPE,0.036141,0.032883,0.002328,-0.001132,-0.027757,48
MP26_NPC_GLIOMA,neural,STMN1,0.643954,1.230001,0.14737,0.137427,0.409412,1
MP26_NPC_GLIOMA,neural,CD24,0.747265,1.585557,0.18997,0.134659,0.402251,2
MP26_NPC_GLIOMA,neural,JPT1,0.67106,1.122504,0.13449,0.11646,0.374367,3
MP26_NPC_GLIOMA,neural,RBP1,0.491932,0.814694,0.097611,0.103839,0.35547,4
MP26_NPC_GLIOMA,neural,SOX4,0.475851,0.672135,0.08053,0.088081,0.36375,5
MP26_NPC_GLIOMA,neural,DDAH2,0.414318,0.448934,0.053788,0.066744,0.354468,6
MP26_NPC_GLIOMA,neural,UCHL1,0.257433,0.299845,0.035925,0.051554,0.316874,7
MP26_NPC_GLIOMA,neural,TUBB2A,0.273735,0.276125,0.033083,0.039805,0.245961,8
MP26_NPC_GLIOMA,neural,TUBB3,0.179073,0.16837,0.020173,0.037927,0.317133,9
MP26_NPC_GLIOMA,neural,CXADR,0.242706,0.208231,0.024949,0.028878,0.212313,10
MP26_NPC_GLIOMA,neural,NREP,0.158958,0.139969,0.01677,0.025827,0.264711,11
MP26_NPC_GLIOMA,neural,FNBP1L,0.249945,0.205516,0.024623,0.025487,0.209216,12
MP26_NPC_GLIOMA,neural,RND3,0.185676,0.173973,0.020844,0.022217,0.19235,13
MP26_NPC_GLIOMA,neural,MLLT11,0.120082,0.103808,0.012438,0.020876,0.200693,14
MP26_NPC_GLIOMA,neural,TERF2IP,0.244944,0.18889,0.022631,0.019621,0.142643,15
MP26_NPC_GLIOMA,neural,BEX2,0.197723,0.192532,0.023068,0.015308,0.115673,16
MP26_NPC_GLIOMA,neural,MAP1B,0.182554,0.146687,0.017575,0.014737,0.094429,17
MP26_NPC_GLIOMA,neural,RBFOX2,0.11754,0.078283,0.009379,0.011222,0.160293,18
MP26_NPC_GLIOMA,neural,ARL4D,0.067197,0.048472,0.005808,0.008267,0.143674,19
MP26_NPC_GLIOMA,neural,SYT1,0.047441,0.032441,0.003887,0.004077,0.074818,20
MP26_NPC_GLIOMA,neural,ENO2,0.052885,0.039178,0.004694,0.003941,0.071545,21
MP26_NPC_GLIOMA,neural,BASP1,0.02915,0.022995,0.002755,0.003913,0.105591,22
MP26_NPC_GLIOMA,neural,SOX11,0.042882,0.032518,0.003896,0.003666,0.128808,23
MP26_NPC_GLIOMA,neural,PAK3,0.032687,0.025123,0.00301,0.002979,0.104594,24
MP26_NPC_GLIOMA,neural,GPC2,0.035643,0.019394,0.002324,0.002882,0.069801,25
MP26_NPC_GLIOMA,neural,DLX5,0.01959,0.013557,0.001624,0.00273,0.079929,26
MP26_NPC_GLIOMA,neural,NSG1,0.009422,0.006936,0.000831,0.001678,0.083366,27
MP26_NPC_GLIOMA,neural,DCX,0.01014,0.006906,0.000827,0.001174,0.068134,28
MP26_NPC_GLIOMA,neural,MEG3,0.004034,0.0053,0.000635,0.0006,0.036776,29
MP26_NPC_GLIOMA,neural,CRMP1,0.002846,0.001902,0.000228,0.000572,0.057182,30
MP26_NPC_GLIOMA,neural,KLHDC8A,0.012102,0.007621,0.000913,0.000525,0.004142,31
MP26_NPC_GLIOMA,neural,PKIA,0.003454,0.002587,0.00031,0.000509,0.052117,32
MP26_NPC_GLIOMA,neural,IGFBPL1,0.005996,0.003289,0.000394,0.000426,0.027454,33
MP26_NPC_GLIOMA,neural,KIF5C,0.00804,0.005598,0.000671,0.000338,0.030746,34
MP26_NPC_GLIOMA,neural,RTN1,0.011909,0.005954,0.000713,0.000289,-0.001005,35
